** File generated by WinEP - 3/29/2018 (10:45a) **

Station 	Vx      
212.224518	19.715897
212.361420	19.715590
212.498337	19.715471
212.635239	19.715557
212.772141	19.715839
212.909058	19.716288
213.045975	19.716848
213.182892	19.717453
213.319809	19.718031
213.456726	19.718515
213.593658	19.718853
213.730591	19.719009
213.867508	19.718975
214.004440	19.718765
214.141373	19.718414
214.278290	19.717979
214.415207	19.717522
214.552124	19.717112
214.689041	19.716805
214.825943	19.716648
214.962860	19.716667
215.099777	19.716864
215.236694	19.717220
215.373611	19.717695
215.510529	19.718233
215.647446	19.718775
215.784378	19.719259
215.921310	19.719631
216.058243	19.719856
216.195175	19.719915
216.332108	19.719812
216.469040	19.719572
216.605972	19.719236
216.742889	19.718857
216.879822	19.718494
217.016739	19.718203
217.153656	19.718029
217.290573	19.718000
217.427490	19.718130
217.564423	19.718409
217.701340	19.718805
217.838272	19.719280
217.975189	19.719782
218.112122	19.720253
218.249069	19.720644
218.386002	19.720919
218.522934	19.721052
218.659882	19.721041
218.796814	19.720898
218.933746	19.720655
219.070679	19.720356
219.207611	19.720049
219.344543	19.719784
219.481476	19.719606
219.618408	19.719549
219.755325	19.719627
219.892258	19.719841
220.029190	19.720171
220.166122	19.720587
220.303055	19.721043
220.440002	19.721495
220.576950	19.721893
220.713882	19.722202
220.850830	19.722393
220.987778	19.722458
221.124725	19.722401
221.261673	19.722244
221.398605	19.722021
221.535553	19.721773
221.672501	19.721544
221.809433	19.721376
221.946365	19.721304
222.083313	19.721346
222.220245	19.721510
222.357193	19.721783
222.494125	19.722143
222.631073	19.722557
222.768021	19.722982
222.904968	19.723377
223.041931	19.723707
223.178879	19.723944
223.315842	19.724072
223.452789	19.724089
223.589752	19.724009
223.726700	19.723858
223.863647	19.723669
224.000595	19.723482
224.137558	19.723335
224.274506	19.723261
224.411453	19.723280
224.548401	19.723404
224.685349	19.723631
224.822311	19.723944
224.959259	19.724316
225.096222	19.724712
225.233185	19.725100
225.370148	19.725441
225.507111	19.725708
225.644073	19.725885
225.781036	19.725965
225.917999	19.725954
226.054962	19.725870
226.191940	19.725740
226.328903	19.725599
226.465866	19.725481
226.602829	19.725412
226.739792	19.725422
226.876755	19.725519
227.013718	19.725710
227.150681	19.725981
227.287643	19.726316
227.424606	19.726685
227.561584	19.727057
227.698563	19.727402
227.835541	19.727692
227.972519	19.727905
228.109497	19.728037
228.246475	19.728085
228.383453	19.728064
228.520432	19.727991
228.657410	19.727898
228.794388	19.727810
228.931351	19.727758
229.068329	19.727766
229.205307	19.727848
229.342285	19.728012
229.479263	19.728251
229.616241	19.728552
229.753235	19.728893
229.890213	19.729248
230.027206	19.729589
230.164185	19.729893
230.301178	19.730137
230.438171	19.730309
230.575165	19.730408
230.712158	19.730442
230.849152	19.730423
230.986145	19.730375
231.123138	19.730326
231.260132	19.730295
231.397125	19.730310
231.534119	19.730387
231.671112	19.730532
231.808105	19.730743
231.945099	19.731018
232.082092	19.731335
232.219086	19.731672
232.356094	19.732006
232.493103	19.732317
232.630112	19.732580
232.767105	19.732786
232.904114	19.732929
233.041122	19.733009
233.178131	19.733040
233.315140	19.733040
233.452148	19.733027
233.589157	19.733023
233.726166	19.733051
233.863174	19.733130
234.000183	19.733263
234.137207	19.733459
234.274216	19.733711
234.411224	19.734005
234.548248	19.734325
234.685257	19.734652
234.822281	19.734962
234.959305	19.735241
235.096329	19.735472
235.233353	19.735649
235.370377	19.735773
235.507401	19.735847
235.644424	19.735889
235.781464	19.735914
235.918488	19.735941
236.055511	19.735989
236.192535	19.736074
236.329559	19.736206
236.466599	19.736391
236.603622	19.736628
236.740662	19.736904
236.877686	19.737209
237.014725	19.737526
237.151764	19.737835
237.288803	19.738121
237.425842	19.738371
237.562897	19.738577
237.699936	19.738735
237.836975	19.738850
237.974030	19.738932
238.111069	19.738993
238.248123	19.739052
238.385162	19.739122
238.522202	19.739222
238.659256	19.739357
238.796310	19.739538
238.933350	19.739763
239.070404	19.740028
239.207458	19.740320
239.344513	19.740627
239.481567	19.740934
239.618637	19.741226
239.755692	19.741489
239.892761	19.741716
240.029816	19.741903
240.166885	19.742052
240.303955	19.742170
240.441010	19.742268
240.578079	19.742357
240.715149	19.742455
240.852219	19.742571
240.989288	19.742718
241.126358	19.742901
241.263428	19.743122
241.400497	19.743378
241.537582	19.743660
241.674652	19.743959
241.811737	19.744261
241.948807	19.744555
242.085892	19.744829
242.222977	19.745073
242.360062	19.745285
242.497147	19.745462
242.634232	19.745613
242.771317	19.745745
242.908417	19.745865
243.045502	19.745989
243.182587	19.746126
243.319687	19.746286
243.456772	19.746477
243.593872	19.746700
243.730972	19.746952
243.868057	19.747229
244.005157	19.747522
244.142258	19.747822
244.279373	19.748116
244.416473	19.748396
244.553574	19.748653
244.690689	19.748886
244.827789	19.749088
244.964905	19.749268
245.102020	19.749430
245.239120	19.749580
245.376236	19.749731
245.513351	19.749889
245.650467	19.750069
245.787582	19.750269
245.924713	19.750496
246.061829	19.750750
246.198944	19.751024
246.336075	19.751316
246.473190	19.751614
246.610321	19.751909
246.747452	19.752193
246.884583	19.752462
247.021713	19.752710
247.158844	19.752935
247.295975	19.753139
247.433121	19.753328
247.570251	19.753508
247.707397	19.753687
247.844528	19.753870
247.981674	19.754068
248.118820	19.754286
248.255966	19.754524
248.393112	19.754784
248.530258	19.755060
248.667404	19.755352
248.804550	19.755650
248.941711	19.755947
249.078857	19.756235
249.216019	19.756514
249.353180	19.756773
249.490341	19.757015
249.627502	19.757242
249.764664	19.757456
249.901825	19.757662
250.038986	19.757866
250.176147	19.758076
250.313324	19.758295
250.450485	19.758532
250.587662	19.758783
250.724838	19.759052
250.862015	19.759336
250.999191	19.759630
251.136368	19.759930
251.273544	19.760231
251.410721	19.760525
251.547913	19.760811
251.685089	19.761084
251.822281	19.761343
251.959473	19.761589
252.096664	19.761824
252.233856	19.762054
252.371048	19.762285
252.508240	19.762518
252.645447	19.762760
252.782639	19.763012
252.919846	19.763279
253.057037	19.763559
253.194244	19.763849
253.331451	19.764149
253.468658	19.764454
253.605865	19.764759
253.743073	19.765059
253.880295	19.765352
254.017502	19.765635
254.154724	19.765909
254.291946	19.766172
254.429169	19.766428
254.566391	19.766682
254.703613	19.766933
254.840836	19.767187
254.978058	19.767448
255.115295	19.767719
255.252518	19.768000
255.389755	19.768290
255.526993	19.768589
255.664215	19.768896
255.801453	19.769205
255.938705	19.769514
256.075928	19.769821
256.213196	19.770123
256.350433	19.770416
256.487671	19.770702
256.624939	19.770981
256.762177	19.771255
256.899445	19.771526
257.036682	19.771797
257.173950	19.772072
257.311218	19.772350
257.448456	19.772635
257.585724	19.772928
257.722992	19.773230
257.860260	19.773537
257.997528	19.773849
258.134796	19.774164
258.272064	19.774479
258.409332	19.774792
258.546631	19.775101
258.683899	19.775404
258.821167	19.775702
258.958466	19.775993
259.095734	19.776283
259.233032	19.776569
259.370331	19.776857
259.507599	19.777145
259.644897	19.777439
259.782196	19.777737
259.919495	19.778040
260.056793	19.778351
260.194092	19.778666
260.331390	19.778984
260.468689	19.779305
260.605988	19.779623
260.743317	19.779942
260.880615	19.780258
261.017914	19.780569
261.155243	19.780876
261.292542	19.781181
261.429871	19.781481
261.567200	19.781780
261.704498	19.782080
261.841827	19.782381
261.979156	19.782686
262.116486	19.782995
262.253815	19.783306
262.391144	19.783625
262.528473	19.783945
262.665833	19.784267
262.803162	19.784594
262.940491	19.784918
263.077850	19.785240
263.215179	19.785563
263.352539	19.785881
263.489868	19.786196
263.627228	19.786509
263.764587	19.786818
263.901947	19.787127
264.039307	19.787436
264.176636	19.787746
264.314026	19.788059
264.451385	19.788374
264.588745	19.788692
264.726105	19.789015
264.863464	19.789341
265.000854	19.789667
265.138214	19.789997
265.275604	19.790323
265.412964	19.790648
265.550354	19.790964
265.687744	19.791269
265.825104	19.791565
265.962494	19.791849
266.099884	19.792124
266.237274	19.792393
266.374664	19.792658
266.512054	19.792927
266.649445	19.793201
266.786835	19.793484
266.924255	19.793777
267.061646	19.794081
267.199036	19.794394
267.336456	19.794712
267.473846	19.795034
267.611267	19.795357
267.748657	19.795671
267.886078	19.795980
268.023499	19.796278
268.160919	19.796566
268.298340	19.796844
268.435760	19.797119
268.573181	19.797390
268.710602	19.797663
268.848022	19.797941
268.985443	19.798227
269.122864	19.798525
269.260315	19.798834
269.397736	19.799150
269.535156	19.799475
269.672607	19.799803
269.810028	19.800129
269.947479	19.800449
270.084930	19.800762
270.222382	19.801065
270.359802	19.801359
270.497253	19.801643
270.634705	19.801922
270.772156	19.802197
270.909607	19.802475
271.047089	19.802757
271.184540	19.803049
271.321991	19.803350
271.459442	19.803665
271.596924	19.803988
271.734375	19.804317
271.871857	19.804651
272.009308	19.804983
272.146790	19.805311
272.284271	19.805632
272.421753	19.805941
272.559235	19.806238
272.696716	19.806528
272.834198	19.806810
272.971680	19.807091
273.109161	19.807373
273.246643	19.807661
273.384125	19.807959
273.521606	19.808268
273.659119	19.808588
273.796600	19.808918
273.934113	19.809256
274.071594	19.809597
274.209106	19.809937
274.346619	19.810272
274.484131	19.810598
274.621613	19.810913
274.759125	19.811218
274.896637	19.811512
275.034149	19.811802
275.171692	19.812086
275.309204	19.812374
275.446716	19.812668
275.584229	19.812973
275.721771	19.813288
275.859283	19.813618
275.996826	19.813957
276.134338	19.814304
276.271881	19.814653
276.409424	19.815002
276.546936	19.815346
276.684479	19.815680
276.822021	19.816002
276.959564	19.816313
277.097107	19.816612
277.234680	19.816906
277.372223	19.817198
277.509766	19.817493
277.647308	19.817795
277.784882	19.818108
277.922424	19.818434
278.059998	19.818773
278.197540	19.819124
278.335114	19.819483
278.472687	19.819843
278.610260	19.820202
278.747833	19.820555
278.885406	19.820896
279.022980	19.821224
279.160553	19.821541
279.298126	19.821848
279.435699	19.822149
279.573273	19.822449
279.710876	19.822752
279.848450	19.823063
279.986053	19.823387
280.123627	19.823725
280.261230	19.824076
280.398834	19.824438
280.536438	19.824808
280.674042	19.825178
280.811615	19.825544
280.949249	19.825903
281.086853	19.826250
281.224457	19.826582
281.362061	19.826902
281.499664	19.827213
281.637299	19.827517
281.774902	19.827820
281.912537	19.828129
282.050140	19.828449
282.187775	19.828781
282.325409	19.829128
282.463043	19.829491
282.600677	19.829866
282.738312	19.830248
282.875946	19.830633
283.013580	19.831015
283.151215	19.831388
283.288849	19.831749
283.426514	19.832098
283.564148	19.832432
283.701813	19.832756
283.839447	19.833073
283.977112	19.833387
284.114746	19.833708
284.252411	19.834034
284.390076	19.834373
284.527740	19.834726
284.665405	19.835091
284.803070	19.835466
284.940735	19.835848
285.078400	19.836231
285.216095	19.836609
285.353760	19.836979
285.491455	19.837337
285.629120	19.837683
285.766815	19.838015
285.904510	19.838337
286.042175	19.838654
286.179871	19.838970
286.317566	19.839289
286.455261	19.839617
286.592957	19.839956
286.730652	19.840307
286.868347	19.840672
287.006073	19.841043
287.143768	19.841421
287.281464	19.841799
287.419189	19.842171
287.556915	19.842535
287.694611	19.842886
287.832336	19.843225
287.970062	19.843552
288.107788	19.843868
288.245514	19.844179
288.383240	19.844488
288.520966	19.844803
288.658691	19.845127
288.796417	19.845461
288.934143	19.845808
289.071899	19.846167
289.209625	19.846535
289.347382	19.846907
289.485107	19.847279
289.622864	19.847645
289.760620	19.848001
289.898346	19.848345
290.036102	19.848673
290.173859	19.848989
290.311615	19.849295
290.449371	19.849594
290.587128	19.849892
